Customer_ID,Recency,Frequency,Monetary,AvgQuantity,UniqueItems,Cluster
13117.0,22,7,873.13,12.397058823529411,63,0
13118.0,20,5,1197.81,5.189873417721519,68,0
13120.0,239,1,30.599999999999998,12.0,1,0
13121.0,269,1,283.73,5.04,50,0
13122.0,94,2,922.39,10.636363636363637,54,0
13124.0,90,2,2610.01,6.994252873563219,146,0
13126.0,5,7,1775.77,15.39344262295082,110,0
13127.0,78,1,259.17,8.466666666666667,15,0
13130.0,94,1,64.0,16.0,2,0
13131.0,23,3,1073.3,10.159090909090908,30,0
13132.0,262,1,77.3,6.666666666666667,3,0
13133.0,274,1,57.45,5.25,4,0
13134.0,86,4,1793.58,10.806122448979592,94,0
13135.0,197,1,3096.0,4300.0,1,0
13136.0,56,5,2607.61,10.456692913385826,94,0
13137.0,11,7,3432.48,3.1783536585365852,328,0
13138.0,22,6,962.39,7.507936507936508,31,0
13139.0,16,7,5064.94,14.264705882352942,132,0
13140.0,108,3,423.72,4.043478260869565,40,0
13141.0,85,3,1864.18,11.990384615384615,92,0
13142.0,19,1,307.09,11.217391304347826,23,0
13145.0,40,4,618.52,24.166666666666668,5,0
13146.0,26,1,228.91,9.058823529411764,16,0
13147.0,10,4,712.8000000000001,36.0,1,0
13148.0,29,9,2928.86,7.1900452488687785,176,0
13149.0,14,4,1676.06,14.883720930232558,76,0
13151.0,296,1,1257.8700000000001,4.905405405405405,73,0
13153.0,6,1,486.22,27.866666666666667,15,0
13155.0,33,3,782.26,5.445945945945946,64,0
13157.0,49,4,1741.22,16.54022988505747,69,0
13158.0,95,3,944.65,10.816666666666666,43,0
13159.0,9,4,1437.85,8.75206611570248,114,0
13160.0,22,1,91.8,14.0,4,0
13162.0,122,3,935.03,18.357142857142858,38,0
13165.0,46,1,666.84,30.344827586206897,29,0
13166.0,283,1,417.2,5.2682926829268295,39,0
13167.0,19,4,791.33,12.076923076923077,51,0
13168.0,36,3,687.01,5.763636363636364,47,0
13169.0,64,2,712.88,20.923076923076923,11,0
13170.0,27,1,116.00999999999999,4.59375,29,0
13171.0,22,3,468.41,4.978260869565218,37,0
13173.0,4,2,353.65,6.441860465116279,41,0
13174.0,16,2,2124.73,4.668049792531121,175,0
13176.0,46,1,492.84,6.291666666666667,66,0
13177.0,65,1,282.45,5.352941176470588,17,0
13178.0,26,11,5725.47,13.471698113207546,95,0
13182.0,45,1,121.18,18.272727272727273,11,0
13183.0,8,8,3332.7400000000002,24.43243243243243,41,0
13184.0,15,10,1701.29,9.348066298342541,138,0
13185.0,268,1,71.4,12.0,1,0
13186.0,40,3,1575.89,10.379746835443038,69,0
13188.0,11,1,114.60000000000001,12.5,2,0
13189.0,19,2,260.68,29.03448275862069,29,0
13192.0,95,2,911.94,9.444444444444445,57,0
13193.0,61,1,117.88,1.7241379310344827,22,0
13194.0,136,1,60.7,8.666666666666666,3,0
13196.0,11,4,1797.78,11.127272727272727,97,0
13198.0,10,5,2601.05,11.913793103448276,150,0
13199.0,4,33,9130.6,51.654205607476634,46,0
13200.0,19,4,870.09,11.217391304347826,42,0
13203.0,10,4,869.46,14.035087719298245,56,0
13207.0,15,2,250.26000000000002,16.25,7,0
13208.0,59,5,1055.45,5.260162601626016,103,0
13209.0,30,7,5780.26,13.365079365079366,254,0
13210.0,94,1,353.48,14.363636363636363,22,0
13211.0,10,3,1197.42,15.607142857142858,45,0
13212.0,20,3,788.08,2.183098591549296,128,0
13213.0,57,5,1520.58,15.11111111111111,82,0
13216.0,268,1,333.74,59.4,5,0
13217.0,122,3,533.98,65.5,3,0
13218.0,127,1,62.63999999999999,17.6,5,0
13220.0,78,4,819.2900000000001,9.333333333333334,18,0
13221.0,240,1,349.25,2.935483870967742,31,0
13223.0,200,2,163.20000000000002,17.6,5,0
13224.0,60,2,2155.95,14.055555555555555,101,0
13225.0,3,6,5200.12,123.83333333333333,19,0
13226.0,273,1,108.21000000000001,5.0,16,0
13227.0,202,1,257.7,11.0,9,0
13228.0,81,1,358.0,100.0,2,0
13229.0,226,1,160.95,6.3,10,0
13230.0,4,12,2515.78,2.855287569573284,368,0
13232.0,13,7,1357.6,3.758454106280193,147,0
13233.0,74,1,300.88,23.076923076923077,26,0
13235.0,212,1,1031.07,7.603448275862069,53,0
13236.0,25,2,744.85,11.555555555555555,34,0
13238.0,17,3,609.58,10.192307692307692,18,0
13239.0,262,1,329.56,15.571428571428571,21,0
13240.0,96,4,663.65,4.447761194029851,59,0
13242.0,112,3,270.40000000000003,10.0,12,0
13243.0,203,1,600.07,4.017241379310345,56,0
13244.0,93,1,121.74000000000001,1.4074074074074074,27,0
13245.0,51,1,430.5,7.8125,16,0
13246.0,18,4,1304.19,9.584158415841584,85,0
13247.0,18,4,501.12,13.12,18,0
13248.0,125,2,465.68,11.73076923076923,25,0
13249.0,92,3,711.41,23.73913043478261,21,0
13253.0,157,1,553.92,47.4,20,0
13255.0,9,2,399.51,13.615384615384615,13,0
13258.0,12,3,698.58,7.552631578947368,28,0
13259.0,62,1,292.32,1.5172413793103448,77,0
13260.0,61,1,557.62,17.75,8,0
13261.0,269,2,944.1,23.333333333333332,8,0
13262.0,263,1,200.29,11.363636363636363,11,0
13263.0,1,34,7312.41,2.8534798534798536,434,0
13265.0,53,5,2107.66,19.252747252747252,66,0
13266.0,11,12,3834.2599999999998,23.67914438502674,82,0
13267.0,3,18,4209.82,9.425641025641026,87,0
13268.0,18,11,3214.69,8.313636363636364,257,0
13269.0,1,15,5346.2300000000005,11.120253164556962,177,0
13270.0,366,1,590.0,200.0,1,0
13271.0,37,1,217.38,2.6354166666666665,79,0
13272.0,31,2,276.56,6.4,15,0
13273.0,113,1,138.98,9.5625,16,0
13276.0,64,2,590.9300000000001,5.366666666666666,30,0
13277.0,16,4,258.4,22.0,5,0
13278.0,41,1,542.73,11.673913043478262,46,0
13279.0,78,1,137.75,8.11111111111111,9,0
13280.0,122,1,115.5,10.0,7,0
13282.0,18,3,1132.14,8.297297297297296,29,0
13283.0,60,2,93.66,12.857142857142858,7,0
13285.0,23,4,2709.12,10.967914438502675,157,0
13291.0,156,1,361.11,5.5476190476190474,41,0
13292.0,39,2,578.9399999999999,11.193548387096774,29,0
13294.0,190,2,873.74,8.38888888888889,48,0
13296.0,137,1,87.4,15.6,5,0
13297.0,8,4,2089.85,16.322033898305083,52,0
13298.0,1,1,360.0,48.0,2,0
13299.0,268,1,142.5,6.0,5,0
13300.0,169,1,371.89,10.15,20,0
13301.0,104,4,618.09,4.2592592592592595,75,0
13302.0,155,1,63.75,5.0,1,0
13305.0,4,10,2000.86,15.209876543209877,50,0
13307.0,120,1,15.0,4.0,1,0
13308.0,23,3,1385.51,15.61111111111111,49,0
13309.0,7,4,1066.08,14.753424657534246,58,0
13310.0,28,2,721.85,7.844444444444444,41,0
13311.0,4,2,598.57,11.73076923076923,25,0
13313.0,22,4,1248.02,11.147540983606557,38,0
13314.0,2,3,775.94,9.03225806451613,55,0
13316.0,37,4,5977.7300000000005,79.86206896551724,66,0
13317.0,66,4,2035.63,8.563636363636364,88,0
13318.0,1,3,640.76,15.2,14,0
13319.0,5,21,8835.79,10.188328912466844,184,0
13320.0,78,4,1548.7,10.339622641509434,77,0
13321.0,72,2,567.36,33.81818181818182,10,0
13322.0,17,1,199.48000000000002,4.68,25,0
13323.0,3,5,787.85,8.333333333333334,6,0
13324.0,36,9,6661.45,68.78571428571429,25,0
13325.0,82,1,675.3,20.0,12,0
13327.0,39,8,3627.77,14.814814814814815,74,0
13329.0,32,2,789.0,27.235294117647058,16,0
13330.0,93,2,805.11,13.825,29,0
13332.0,14,1,350.9,8.523809523809524,21,0
13334.0,82,2,1876.38,6.846715328467154,122,0
13336.0,77,1,795.12,10.96078431372549,51,0
13338.0,158,1,487.02,13.473684210526315,19,0
13339.0,201,1,860.12,6.037037037037037,54,0
13340.0,45,7,10736.48,43.059701492537314,128,0
13341.0,261,1,775.85,7.166666666666667,42,0
13343.0,178,1,353.43,7.105263157894737,19,0
13344.0,68,3,2543.72,8.159663865546218,115,0
13345.0,288,1,389.5,7.05,20,0
13347.0,70,1,341.36,25.625,8,0
13348.0,64,1,233.76,9.714285714285714,14,0
13349.0,11,1,247.32,14.0625,16,0
13350.0,16,2,979.12,7.175,36,0
13351.0,66,1,373.94,7.3125,16,0
13352.0,60,1,397.97999999999996,13.375,24,0
13354.0,71,1,743.53,11.843137254901961,51,0
13355.0,122,1,674.7,9.8125,32,0
13356.0,80,1,768.24,7.738095238095238,42,0
13357.0,257,1,609.95,3.577777777777778,85,0
13358.0,269,1,439.03,9.827586206896552,29,0
13359.0,64,1,439.56,7.0,23,0
13362.0,9,4,3090.7400000000002,8.325301204819278,128,0
13363.0,18,2,992.5,11.833333333333334,47,0
13364.0,71,1,134.95999999999998,7.1,10,0
13365.0,34,2,2225.37,9.7421875,122,0
13366.0,50,1,56.160000000000004,144.0,1,0
13368.0,257,1,588.0,11.25,28,0
13369.0,366,1,308.28000000000003,10.642857142857142,14,0
13370.0,372,1,754.87,8.794871794871796,39,0
13372.0,90,1,378.64,6.913043478260869,23,0
13373.0,61,3,3312.25,10.449367088607595,135,0
13375.0,89,1,778.65,11.945945945945946,37,0
13376.0,99,3,1019.76,9.30188679245283,45,0
13379.0,26,3,572.56,6.195876288659794,85,0
13381.0,32,6,3639.31,11.796511627906977,77,0
13382.0,281,1,222.99,8.733333333333333,15,0
13384.0,31,7,4151.93,15.93421052631579,123,0
13388.0,131,2,677.1,8.057142857142857,35,0
13389.0,11,3,797.96,8.411764705882353,50,0
13390.0,75,1,544.08,17.23076923076923,13,0
13391.0,204,1,59.8,4.0,1,0
13394.0,2,7,2206.26,15.683453237410072,117,0
13395.0,185,1,307.72,16.0,21,0
13396.0,29,1,973.72,16.464285714285715,28,0
13397.0,73,4,1244.21,11.4,25,0
13398.0,192,1,457.34,10.807692307692308,26,0
13402.0,127,2,621.23,12.282051282051283,32,0
13403.0,18,1,75.0,14.666666666666666,3,0
13404.0,1,2,252.49,10.090909090909092,11,0
13405.0,74,2,412.401,6.095238095238095,20,0
13408.0,2,57,25493.34,33.822014051522245,222,0
13410.0,24,5,1003.06,18.5,15,0
13411.0,107,1,213.55,4.0,17,0
13414.0,134,3,1390.5,65.58333333333333,23,0
13416.0,44,2,712.5,7.473684210526316,11,0
13417.0,5,2,640.83,5.785714285714286,26,0
13418.0,12,16,5540.15,12.902777777777779,217,0
13419.0,64,1,221.06,17.1875,16,0
13420.0,150,2,159.85,12.625,8,0
13421.0,40,2,1851.08,11.35576923076923,88,0
13422.0,64,1,2626.3,10.440944881889763,127,0
13425.0,108,3,1624.21,14.397435897435898,66,0
13426.0,1,8,3001.89,14.096,91,0
13427.0,19,3,582.6,18.79310344827586,25,0
13428.0,10,1,218.47,2.108108108108108,70,0
13429.0,11,4,1006.8,20.746268656716417,55,0
13430.0,19,2,679.45,15.326530612244898,48,0
13431.0,67,2,1269.1,14.608695652173912,44,0
13434.0,74,2,534.24,30.0,9,0
13435.0,5,7,3809.8900000000003,21.07920792079208,68,0
13436.0,2,1,196.89,6.333333333333333,12,0
13437.0,14,7,3408.06,7.682634730538922,143,0
13439.0,255,1,283.71,4.481481481481482,54,0
13441.0,92,1,296.64,15.692307692307692,13,0
13447.0,23,3,1129.14,9.898305084745763,55,0
13448.0,17,6,3539.37,8.512820512820513,137,0
13449.0,24,1,291.88,11.68421052631579,19,0
13450.0,27,6,2043.7199999999998,27.91549295774648,32,0
13451.0,26,4,2574.66,4.782278481012658,291,0
13452.0,259,2,590.0,1.0,1,0
13453.0,166,2,356.97999999999996,7.882352941176471,16,0
13455.0,25,2,1058.34,7.695652173913044,42,0
13456.0,18,6,1766.72,12.142857142857142,43,0
13458.0,7,11,6152.67,13.6,173,0
13460.0,29,2,183.44,16.823529411764707,16,0
13461.0,39,3,1445.0,43.333333333333336,14,0
13462.0,253,1,151.5,6.888888888888889,9,0
13464.0,58,1,674.68,9.829268292682928,41,0
13466.0,184,1,307.9,15.235294117647058,17,0
13467.0,11,2,1083.71,5.898989898989899,89,0
13468.0,2,32,4782.9,9.068273092369479,162,0
13470.0,99,2,165.0,10.0,7,0
13471.0,1,4,2531.58,6.115384615384615,214,0
13473.0,61,1,181.38,7.555555555555555,9,0
13474.0,236,1,229.59,2.0625,59,0
13475.0,191,4,1431.78,11.767441860465116,64,0
13476.0,179,2,1238.47,7.189655172413793,56,0
13477.0,38,6,1454.58,12.924050632911392,57,0
13479.0,201,2,300.95,8.933333333333334,14,0
13481.0,46,5,1804.56,10.477064220183486,98,0
13482.0,232,1,184.64,10.545454545454545,11,0
13483.0,66,1,140.34,16.0,10,0
13484.0,241,1,313.8,5.5,8,0
13485.0,233,1,454.24,12.043478260869565,23,0
13486.0,78,3,1122.41,9.695652173913043,69,0
13487.0,58,2,382.25,7.826086956521739,18,0
13488.0,17,11,6954.47,11.043887147335424,211,0
13489.0,105,4,449.52,40.0,11,0
13491.0,52,6,672.89,12.470588235294118,49,0
13492.0,136,3,1269.84,8.16,38,0
13493.0,275,2,618.63,47.5,6,0
13495.0,8,4,1690.39,16.525,31,0
13496.0,11,1,152.32,12.444444444444445,9,0
13497.0,283,2,348.05,8.578947368421053,19,0
13499.0,18,5,1159.11,32.5,31,0
13500.0,23,3,1166.77,9.36923076923077,60,0
13501.0,288,1,1340.32,10.76923076923077,52,0
13502.0,17,2,177.4,14.571428571428571,13,0
13503.0,71,1,216.85,14.588235294117647,17,0
13504.0,64,1,295.93,8.090909090909092,22,0
13505.0,73,4,4393.63,11.56279069767442,182,0
13506.0,370,1,301.12,13.647058823529411,17,0
13507.0,3,4,2479.16,9.858024691358025,146,0
13508.0,244,1,110.97,2.0,12,0
13509.0,9,7,979.72,25.136363636363637,27,0
13510.0,1,4,1791.56,12.052173913043479,86,0
13512.0,261,1,251.21,9.533333333333333,15,0
13513.0,127,1,205.1,10.9,10,0
13514.0,74,1,152.20000000000002,10.0,4,0
13515.0,73,4,891.12,11.542372881355933,50,0
13516.0,21,3,1389.41,22.386363636363637,43,0
13517.0,60,3,2128.42,9.709219858156029,125,0
13518.0,86,1,659.4399999999999,10.31578947368421,36,0
13519.0,78,1,122.75,2.875,8,0
13520.0,59,5,2939.23,19.558823529411764,40,0
13521.0,1,3,1093.65,1.688073394495413,313,0
13522.0,30,1,125.80000000000001,8.8,5,0
13523.0,33,5,3964.88,10.186046511627907,157,0
13524.0,41,5,680.1800000000001,12.0,17,0
13525.0,15,2,628.78,65.66666666666667,5,0
13527.0,34,6,2177.06,7.6192660550458715,148,0
13529.0,79,2,307.76,4.933333333333334,15,0
13531.0,205,2,483.8,7.909090909090909,17,0
13532.0,34,1,210.31,1.9545454545454546,66,0
13533.0,183,3,270.79,2.6842105263157894,61,0
13534.0,2,17,4840.33,10.190082644628099,104,0
13536.0,1,7,3448.29,11.932960893854748,91,0
13538.0,43,6,1114.05,6.863636363636363,10,0
13539.0,86,2,467.24,7.153846153846154,25,0
13544.0,40,2,291.41,1.4597701149425288,76,0
13546.0,12,3,626.99,3.663265306122449,72,0
13548.0,96,2,682.41,3.556451612903226,114,0
13549.0,26,7,918.2,8.980392156862745,37,0
13552.0,66,11,3426.37,13.297029702970297,76,0
13555.0,74,4,4149.28,19.558823529411764,128,0
13557.0,28,2,584.06,16.058823529411764,31,0
13558.0,6,4,605.06,1.9657142857142857,123,0
13560.0,7,1,174.37,1.9393939393939394,32,0
13561.0,216,1,141.85999999999999,5.928571428571429,14,0
13562.0,82,3,1799.33,9.231707317073171,50,0
13563.0,84,2,777.53,4.26530612244898,49,0
13564.0,144,2,1090.6399999999999,6.119047619047619,41,0
13565.0,19,1,130.04,3.76,25,0
13566.0,41,2,874.71,3.2670454545454546,134,0
13568.0,173,1,192.85,1.5909090909090908,41,0
13569.0,17,2,373.75,1.9294117647058824,73,0
13570.0,243,1,239.49,5.962962962962963,27,0
13571.0,13,12,2092.32,5.158357771260997,157,0
13572.0,206,1,1384.25,16.181818181818183,32,0
13573.0,50,2,294.4,11.653846153846153,24,0
13575.0,23,5,732.0699999999999,9.76086956521739,41,0
13576.0,10,16,5743.77,21.19811320754717,70,0
13577.0,25,4,1687.6000000000001,9.53012048192771,61,0
13579.0,15,2,467.04,7.6521739130434785,19,0
13583.0,156,1,781.03,13.679245283018869,53,0
13587.0,64,1,712.4,22.5,8,0
13588.0,16,9,2478.95,14.977011494252874,131,0
13589.0,15,2,379.65,5.428571428571429,21,0
13590.0,11,5,1672.86,21.37837837837838,64,0
13591.0,65,3,1117.13,8.362068965517242,56,0
13592.0,36,4,247.95999999999998,5.25,15,0
13593.0,108,4,1477.23,5.977528089887641,58,0
13594.0,53,1,396.97,13.807692307692308,26,0
13596.0,6,2,697.04,2.4457831325301207,133,0
13598.0,47,1,180.17000000000002,1.45,33,0
13599.0,1,20,4784.53,12.739495798319327,166,0
13601.0,45,2,693.32,5.5353535353535355,90,0
13602.0,65,1,428.89,11.608695652173912,23,0
13603.0,26,1,164.34,6.074074074074074,27,0
13606.0,29,2,210.51999999999998,4.125,37,0
13607.0,40,1,678.01,2.9591836734693877,93,0
13610.0,12,7,1131.88,2.2831858407079646,165,0
13611.0,89,2,868.65,9.88135593220339,53,0
13614.0,24,3,1404.71,2.8385416666666665,167,0
13617.0,40,3,544.18,6.818181818181818,31,0
13618.0,174,1,177.34,18.923076923076923,13,0
13621.0,117,1,213.85,18.05263157894737,19,0
13623.0,31,5,747.78,3.6296296296296298,75,0
13626.0,253,1,257.23,11.0,19,0
13627.0,59,4,1327.28,14.88888888888889,66,0
13629.0,23,9,6367.36,69.05882352941177,28,0
13630.0,5,7,2031.78,19.591549295774648,51,0
13631.0,100,11,3070.42,42.45454545454545,6,0
13632.0,25,5,2121.27,7.102739726027397,121,0
13634.0,33,4,1213.16,3.8466666666666667,132,0
13635.0,68,1,1071.03,10.919354838709678,62,0
13636.0,37,5,949.12,9.396825396825397,57,0
13637.0,52,3,810.5,4.0495049504950495,79,0
13638.0,16,1,122.64,11.625,8,0
13639.0,74,1,1033.34,20.0,39,0
13642.0,216,1,354.8,2.621212121212121,57,0
13643.0,31,3,519.44,9.75,24,0
13644.0,16,4,2624.26,14.157534246575343,144,0
13645.0,120,1,252.1,31.6,5,0
13647.0,10,4,1678.1200000000001,11.329113924050633,65,0
13649.0,257,2,346.6,6.043478260869565,23,0
13650.0,17,6,1836.34,9.604166666666666,79,0
13651.0,35,2,94.2,5.5,6,0
13652.0,46,3,1095.08,9.174603174603174,48,0
13654.0,43,6,2707.33,13.144578313253012,157,0
13655.0,114,2,932.97,10.803571428571429,52,0
13656.0,165,1,216.95,20.944444444444443,18,0
13657.0,11,2,382.14,13.0625,16,0
13658.0,10,5,2639.17,9.435185185185185,91,0
13659.0,206,1,527.8,7.666666666666667,42,0
13662.0,86,3,897.76,10.245283018867925,50,0
13663.0,179,1,189.47,7.0,13,0
13666.0,60,3,84.65,3.4166666666666665,12,0
13667.0,149,1,305.02,1.7701149425287357,82,0
13668.0,3,19,5923.63,8.415492957746478,263,0
13669.0,51,2,218.55,26.333333333333332,9,0
13670.0,75,1,349.7,11.28,25,0
13672.0,301,1,124.26,12.666666666666666,3,0
13673.0,19,2,396.92,1.8307692307692307,47,0
13675.0,151,2,486.82000000000005,13.2,25,0
13678.0,152,1,232.6,57.75,16,0
13680.0,1,2,1330.83,5.928,108,0
13681.0,18,4,827.83,6.315789473684211,37,0
13682.0,187,1,59.5,3.3333333333333335,3,0
13684.0,286,1,67.23,1.3,29,0
13685.0,3,7,3119.44,129.64102564102564,29,0
13686.0,183,1,72.0,8.75,8,0
13689.0,63,1,910.0,85.33333333333333,6,0
13690.0,59,1,172.25,7.444444444444445,9,0
13692.0,25,3,1488.32,23.132075471698112,48,0
13694.0,4,44,57782.92,118.08067940552017,305,1
13695.0,31,15,2504.13,17.81111111111111,46,0
13697.0,39,1,151.29999999999998,14.75,12,0
13699.0,155,1,308.58000000000004,4.714285714285714,14,0
13700.0,26,8,2109.11,11.871345029239766,126,0
13704.0,5,9,2308.06,11.425373134328359,111,0
13705.0,8,3,711.86,12.964285714285714,25,0
13707.0,267,1,223.0,7.5,16,0
13708.0,271,1,296.88,6.0,49,0
13709.0,4,12,5853.35,10.534426229508197,227,0
13710.0,32,1,180.48,22.0,8,0
13711.0,219,2,252.06,10.76923076923077,11,0
13712.0,247,1,228.84,35.2,10,0
13715.0,281,4,634.12,6.113207547169812,51,0
13716.0,269,1,138.28,6.571428571428571,21,0
13717.0,32,6,1445.01,19.205882352941178,92,0
13718.0,246,2,306.55,14.416666666666666,9,0
13719.0,15,5,1041.68,10.15,56,0
13720.0,117,4,799.9,11.651162790697674,42,0
13721.0,36,1,524.14,11.285714285714286,28,0
13722.0,132,3,2375.41,16.48235294117647,75,0
13723.0,217,1,199.85000000000002,7.166666666666667,6,0
13725.0,50,6,811.93,9.104166666666666,47,0
13726.0,39,2,1079.6599999999999,25.095238095238095,39,0
13727.0,29,2,333.48,8.1,19,0
13728.0,37,5,857.5600000000001,7.777777777777778,35,0
13730.0,136,2,752.6,11.348837209302326,38,0
13731.0,219,2,610.59,7.315789473684211,36,0
13732.0,28,1,491.86,15.090909090909092,33,0
13735.0,25,4,2885.2400000000002,5.76530612244898,158,0
13736.0,5,2,731.9,2.602094240837696,166,0
13737.0,200,1,339.59999999999997,4.166666666666667,29,0
13739.0,18,1,216.9,18.0,3,0
13740.0,241,1,350.75,18.47826086956522,23,0
13741.0,72,3,668.4300000000001,6.411764705882353,34,0
13742.0,17,11,2661.84,3.743362831858407,156,0
13743.0,3,7,1341.6,43.31707317073171,8,0
13744.0,95,2,1156.36,17.34722222222222,54,0
13745.0,162,1,300.04,19.84,25,0
13747.0,374,1,79.6,8.0,1,0
13748.0,96,5,948.25,15.678571428571429,24,0
13750.0,54,4,1321.8200000000002,18.26086956521739,20,0
13751.0,288,1,296.25,16.88888888888889,9,0
13752.0,124,6,1186.28,11.526315789473685,64,0
13753.0,288,1,741.26,14.628571428571428,35,0
13754.0,152,1,126.6,33.0,4,0
13755.0,4,9,2161.35,3.695906432748538,232,0
13756.0,2,12,4717.92,23.6875,62,0
13758.0,12,6,2768.15,15.666666666666666,97,0
13759.0,33,2,659.4100000000001,11.48,24,0
13760.0,54,2,286.79,3.456140350877193,50,0
13761.0,50,2,1070.65,9.17142857142857,68,0
13762.0,219,1,306.72,38.857142857142854,7,0
13763.0,63,1,1714.96,48.53333333333333,15,0
13764.0,71,2,1021.87,4.676258992805756,126,0
13767.0,2,33,15933.68,20.471641791044775,52,0
13769.0,2,9,2492.4900000000002,8.594827586206897,65,0
13771.0,64,4,2634.45,12.411764705882353,114,0
13772.0,34,3,1132.13,3.0847457627118646,141,0
13774.0,82,1,345.0,8.727272727272727,22,0
13777.0,1,30,25177.88,70.15168539325843,30,0
13778.0,103,1,178.7,7.777777777777778,9,0
13780.0,7,2,360.01,5.578947368421052,56,0
13781.0,251,1,127.84,1.7647058823529411,17,0
13782.0,13,5,720.06,3.329113924050633,66,0
13784.0,10,8,2133.15,70.44,9,0
13786.0,367,1,230.39999999999998,19.428571428571427,7,0
13787.0,76,2,309.04,10.870967741935484,24,0
13790.0,4,1,348.8,16.622222222222224,45,0
13791.0,128,2,1516.0,109.0909090909091,7,0
13792.0,66,2,195.55,7.076923076923077,13,0
13798.0,1,51,31529.03,68.52317880794702,102,0
13799.0,117,2,688.86,10.307692307692308,32,0
13801.0,67,1,324.8,7.304347826086956,23,0
13802.0,139,2,3629.6800000000003,47.05,39,0
13803.0,255,1,277.07,7.117647058823529,17,0
13804.0,31,7,2635.79,10.934306569343066,124,0
13805.0,52,2,924.6,146.15384615384616,10,0
13806.0,64,1,256.38,5.6,10,0
13807.0,367,1,112.6,5.142857142857143,7,0
13808.0,6,5,1747.66,10.289473684210526,70,0
13810.0,29,3,1499.01,8.914285714285715,32,0
13811.0,184,3,814.5,5.230769230769231,7,0
13812.0,42,3,539.0,9.25,33,0
13813.0,40,4,1366.8600000000001,8.0,54,0
13814.0,92,2,1579.12,15.157894736842104,37,0
13815.0,22,3,3015.35,15.869918699186991,107,0
13816.0,24,2,571.6700000000001,9.607142857142858,25,0
13817.0,29,1,254.28,9.866666666666667,15,0
13821.0,145,2,385.64,2.593220338983051,51,0
13822.0,6,2,632.0,6.364583333333333,90,0
13823.0,19,2,957.66,10.975,39,0
13824.0,33,4,1256.06,13.6,29,0
13826.0,176,1,189.5,8.2,10,0
13827.0,58,3,412.05,1.5161290322580645,83,0
13828.0,22,1,209.49,20.733333333333334,15,0
13831.0,16,6,2202.99,10.067567567567568,58,0
13832.0,19,1,52.199999999999996,9.333333333333334,3,0
13833.0,159,1,384.8,4.068965517241379,28,0
13835.0,25,4,834.57,8.036363636363637,48,0
13837.0,212,1,157.54000000000002,12.1,10,0
13838.0,6,4,691.73,1.5114942528735633,144,0
13841.0,253,1,85.0,100.0,1,0
13842.0,59,7,2788.66,9.11111111111111,140,0
13844.0,11,1,361.62,9.8,20,0
13845.0,65,1,312.98,20.22222222222222,9,0
13846.0,25,2,453.66,5.703703703703703,27,0
13848.0,92,3,1255.0,740.0,3,0
13849.0,52,2,1537.95,10.05940594059406,97,0
13850.0,129,1,1595.48,10.150537634408602,93,0
13851.0,96,3,2651.46,21.049382716049383,77,0
13853.0,57,1,1090.14,13.565217391304348,23,0
13854.0,9,20,6535.18,22.07792207792208,30,0
13856.0,169,3,388.5,35.285714285714285,10,0
13858.0,57,1,216.17,6.818181818181818,11,0
13860.0,1,5,1245.9,7.776315789473684,58,0
13862.0,18,7,1784.26,12.321428571428571,79,0
13863.0,248,1,305.78,11.2,20,0
13865.0,58,4,501.56,6.8,26,0
13866.0,74,1,145.67000000000002,8.142857142857142,7,0
13867.0,31,3,1015.29,8.40983606557377,51,0
13868.0,7,2,3192.54,59.515151515151516,32,0
13869.0,123,2,2207.14,5.52542372881356,210,0
13870.0,2,8,2770.94,11.521739130434783,91,0
13871.0,23,12,5947.2,8.271565495207668,150,0
13873.0,120,2,268.15000000000003,6.9375,16,0
13875.0,54,5,1786.79,12.653846153846153,79,0
13876.0,64,1,122.7,5.142857142857143,7,0
13877.0,86,1,117.24,36.0,3,0
13878.0,55,1,1281.53,13.194444444444445,35,0
13880.0,21,13,3219.77,11.163636363636364,125,0
13881.0,4,19,16134.18,57.04242424242424,70,0
13882.0,3,5,1191.13,14.661538461538461,54,0
13883.0,11,5,2674.48,10.112676056338028,108,0
13884.0,7,5,787.6,5.084745762711864,45,0
13885.0,189,2,506.8,6.5,28,0
13886.0,71,1,243.56,7.875,16,0
13887.0,204,1,349.55,7.7368421052631575,19,0
13888.0,120,2,605.63,6.45,38,0
13889.0,93,1,416.90000000000003,9.733333333333333,15,0
13890.0,1,9,1693.46,7.454545454545454,69,0
13892.0,27,4,632.97,36.407407407407405,26,0
13893.0,298,1,821.1,9.047619047619047,21,0
13894.0,24,2,403.77000000000004,14.647058823529411,16,0
13895.0,28,4,2593.07,11.567796610169491,97,0
13897.0,50,1,311.16,11.764705882352942,17,0
13899.0,16,2,388.52,8.210526315789474,19,0
13900.0,183,3,740.95,10.0,42,0
13901.0,72,4,2652.8,12.13768115942029,133,0
13904.0,37,2,332.64,12.76923076923077,24,0
13908.0,80,4,2369.55,12.114754098360656,104,0
13911.0,57,8,2245.38,19.902439024390244,99,0
13914.0,12,2,626.45,11.515151515151516,28,0
13917.0,50,2,272.04,12.666666666666666,16,0
13918.0,50,2,1212.8400000000001,38.0,30,0
13919.0,59,2,384.81,16.928571428571427,24,0
13923.0,54,1,351.13,9.25,20,0
13924.0,2,6,1838.8500000000001,13.461538461538462,90,0
13925.0,93,4,678.25,8.073170731707316,28,0
13926.0,23,1,223.85000000000002,9.454545454545455,11,0
